1.347056767891665222e+06,6.433305462008431554e+06,2.187768451854345403e+04,6.433305462008431554e+06,2.112042219872791786e+06,6.433305462008431554e+06,2.153705554746928392e+05,8.634460883235496294e+04,3.668743817504474428e+06,6.433305462008431554e+06,8.345232110673916759e+04,5.710791808548296103e+04,4.357376247581005009e+04,2.344148341172003187e+06,4.078210696495154873e+06,3.820476134446350392e+06,6.433305462008431554e+06,6.433305462008431554e+06,2.012652117264751951e+03,4.436715921326656826e+05,8.252326894077101315e+04,6.433305462008431554e+06,6.433305462008431554e+06,4.753330012976421043e+06,5.450548267066522501e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.439918902037111809e+06,6.433305462008431554e+06,2.046553062314694689e+05,6.433305462008431554e+06,2.372043526554198936e+06,6.433305462008431554e+06,1.937452270529601956e+05,1.049493569916175184e+05,4.540473935728264973e+06,6.433305462008431554e+06,9.132448563310578174e+04,5.628250921043118433e+04,4.963506925675847015e+04,2.575575884062982164e+06,4.577758314497855492e+06,4.281726775724912994e+06,6.433305462008431554e+06,6.433305462008431554e+06,2.004876849292958013e+03,4.083258656502271770e+05,3.725864518328216036e+03,6.433305462008431554e+06,6.433305462008431554e+06,5.486392658456432633e+06,5.702611001214533113e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.274376814088293817e+06,6.433305462008431554e+06,1.185318249478618614e+06,6.433305462008431554e+06,1.264252416202974739e+06,6.433305462008431554e+06,2.487572826294208935e+05,6.382323605196820426e+04,6.506049462395785667e+04,6.433305462008431554e+06,9.334171579328694497e+04,1.794154015347636014e+05,3.051602610317731524e+04,6.041563223904256010e+05,1.656778279065175448e+06,2.458905978745568544e+06,6.433305462008431554e+06,6.433305462008431554e+06,1.763465290610827878e+03,1.032817061509670108e+06,3.390410862214240478e+05,6.433305462008431554e+06,6.433305462008431554e+06,1.294934337305154884e+06,5.386639934152936563e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.025780392427293467e+06,6.433305462008431554e+06,1.680955458462176146e+06,6.433305462008431554e+06,6.946509864402762614e+05,6.433305462008431554e+06,1.962767244095336937e+05,2.733958500891567019e+04,3.195790704240593594e+06,6.433305462008431554e+06,1.005598979253822326e+05,3.692467430518399924e+05,3.405592767843404545e+03,1.083796205915064085e+06,3.074857437658513896e+06,1.486989156455573626e+06,6.433305462008431554e+06,6.433305462008431554e+06,2.622091178967741030e+02,1.675244421216991963e+06,5.352021754132617498e+05,6.433305462008431554e+06,6.433305462008431554e+06,2.855715224605787080e+06,4.625319011942285113e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.255314550546484767e+06,6.433305462008431554e+06,1.287432636603097431e+06,6.433305462008431554e+06,1.154037740846732398e+06,6.433305462008431554e+06,2.268721638469505124e+05,5.649261401435700827e+04,1.265060837021267507e+06,6.433305462008431554e+06,1.008642562198768865e+05,2.036583768653080915e+05,2.168377128799249112e+04,3.772096448512551724e+05,1.189774061215686379e+06,2.211977347814423498e+06,6.433305462008431554e+06,6.433305462008431554e+06,1.133024656735814006e+03,1.182730136283106869e+06,3.873445746926074498e+05,6.433305462008431554e+06,6.433305462008431554e+06,8.421775512691805488e+04,5.565553799585052766e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.007489286028130096e+06,6.433305462008431554e+06,1.750174774051619926e+06,6.433305462008431554e+06,2.626973150397723293e+04,6.433305462008431554e+06,1.702087033278351591e+05,2.228791628592383131e+04,4.112191275761206634e+06,6.433305462008431554e+06,1.015489364077192440e+05,3.290499853386725881e+05,7.223318272206039182e+03,1.766525667739895172e+06,3.563742154701502062e+06,6.555488932022000663e+05,6.433305462008431554e+06,6.433305462008431554e+06,3.519352329172591567e+02,1.835621268594304333e+06,5.361519435130448546e+05,6.433305462008431554e+06,6.433305462008431554e+06,3.926035952324376907e+06,4.330640279888712801e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
9.506340089777462417e+05,6.433305462008431554e+06,1.830500914766434114e+06,6.433305462008431554e+06,5.692828150307368487e+05,6.433305462008431554e+06,1.695285301214360807e+05,5.611876310990822276e+03,4.646139338010299951e+06,6.433305462008431554e+06,1.024698909234698804e+05,3.753547539536161348e+05,3.623426196744386516e+02,2.024483472967386246e+06,3.989794385401610285e+06,4.536036883982121362e+05,6.433305462008431554e+06,6.433305462008431554e+06,1.070204170888326871e+02,2.000139259979540482e+06,5.477997846249861177e+05,6.433305462008431554e+06,6.433305462008431554e+06,4.647615666513335891e+06,4.146462265258594882e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.159716096848956542e+06,6.433305462008431554e+06,1.963866493403837550e+06,6.433305462008431554e+06,5.986741959737484576e+05,6.433305462008431554e+06,2.010745693234452920e+05,1.222112718393740033e+04,4.802898687572736293e+06,6.433305462008431554e+06,1.149250901998791232e+05,4.053442379032997414e+05,3.992180271158581036e+03,2.066889476371598663e+06,3.950562856208639219e+06,2.210410013408404484e+04,6.433305462008431554e+06,6.433305462008431554e+06,1.706800056883678707e+01,2.134027227790566161e+06,5.869919479818012333e+05,6.433305462008431554e+06,6.433305462008431554e+06,4.744108694252443500e+06,5.027952129982658662e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
4.453923481799737201e+05,6.433305462008431554e+06,1.163757133560305694e+06,6.433305462008431554e+06,1.416210522750497563e+06,6.433305462008431554e+06,3.542505723889021738e+03,5.914427177475757344e+04,4.756735296863557771e+06,6.433305462008431554e+06,9.685956462614107295e+03,2.334080358197843598e+05,2.786138740485284507e+04,2.374544405198527966e+06,4.751443596474656835e+06,2.702753925029022153e+06,6.433305462008431554e+06,6.433305462008431554e+06,9.417431018814442041e+02,1.270800043543545296e+06,3.406748096328680404e+05,6.433305462008431554e+06,6.433305462008431554e+06,5.377421843582144007e+06,1.559085676354508614e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
1.282164061941647436e+06,6.433305462008431554e+06,1.905786145212285628e+05,6.433305462008431554e+06,2.123849605326827615e+06,6.433305462008431554e+06,1.973362272770426353e+05,9.387694555828234297e+04,4.015350193878367543e+06,6.433305462008431554e+06,7.715868248297968239e+04,3.453846633601252051e+03,4.373010633435139607e+04,2.348650400653196964e+06,4.185554815643482376e+06,3.876526622660928871e+06,6.433305462008431554e+06,6.433305462008431554e+06,1.919180814115151179e+03,3.496783415708951070e+05,5.603408616657744278e+04,6.433305462008431554e+06,6.433305462008431554e+06,4.881098141402011737e+06,5.142579673931840807e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06,6.433305462008431554e+06
