Tag,cX,cY
21,2885.693603515625,2436.44970703125
15,2703.66552734375,2331.18359375
5,3259.177001953125,1860.639404296875
3,1345.3204345703125,1393.0185546875
23,2248.23388671875,1251.095947265625
43,3098.867919921875,1151.024658203125
36,1982.4423828125,1048.9306640625
20,3018.88671875,707.62158203125
30,754.608154296875,334.0087890625
42,321.24810791015625,279.63897705078125
34,2961.17138671875,2649.813720703125
21,2885.876708984375,2436.298095703125
15,2703.586181640625,2331.223388671875
5,3259.8779296875,1860.87744140625
3,1324.458740234375,1388.4322509765625
23,2248.14794921875,1251.15771484375
43,3097.19580078125,1152.65185546875
36,2002.123779296875,1046.7164306640625
28,2058.16650390625,777.7681884765625
30,753.1103515625,332.6278076171875
42,321.2785949707031,279.6786499023437
34,2961.420654296875,2649.813720703125
21,2885.3505859375,2436.3447265625
15,2703.589111328125,2331.36572265625
5,3259.6279296875,1860.6416015625
3,1316.7891845703125,1386.2891845703125
23,2248.39404296875,1250.945068359375
47,3470.16650390625,1236.984375
43,3093.45166015625,1151.834228515625
36,2015.01904296875,1047.4326171875
0,1601.9990234375,876.345947265625
30,752.769775390625,331.4432373046875
42,321.520751953125,279.80987548828125
34,2961.072265625,2649.732421875
21,2885.572265625,2436.73046875
15,2703.6962890625,2331.65234375
3,1298.368408203125,1390.8333740234375
23,2248.155517578125,1251.300537109375
47,3470.200927734375,1204.93359375
43,3098.275146484375,1155.0638427734375
36,2026.188232421875,1055.6884765625
28,2058.3759765625,777.8895263671875
20,3012.5,731.5
30,752.0708618164062,329.98583984375
42,321.412109375,279.6368408203125
21,2885.65771484375,2436.46875
15,2703.64306640625,2331.384765625
5,3259.75390625,1860.761962890625
3,1279.92333984375,1393.121337890625
47,3472.96533203125,1166.016845703125
43,3098.76806640625,1155.153076171875
28,2058.289306640625,777.82666015625
20,3008.0,740.0
30,752.2220458984375,329.2810363769531
42,321.49920654296875,279.74639892578125
34,2961.206298828125,2649.826904296875
21,2885.64208984375,2436.49267578125
15,2703.669921875,2331.361083984375
4,2866.33837890625,1434.26513671875
3,1257.8154296875,1395.84375
23,2248.4873046875,1250.5655517578125
43,3099.7353515625,1156.911865234375
47,3458.120361328125,1144.0865478515625
36,2041.28662109375,1070.9647216796875
28,2058.62255859375,778.1392822265625
20,3010.70361328125,760.9822387695312
30,751.0936279296875,328.799072265625
42,321.534423828125,279.8637390136719
34,2960.9091796875,2649.69580078125
21,2885.64111328125,2436.55029296875
15,2703.919189453125,2331.62841796875
4,2866.25048828125,1434.3040771484375
3,1232.941162109375,1396.586669921875
23,2248.146484375,1251.160888671875
43,3102.153076171875,1158.085693359375
47,3443.19677734375,1121.912109375
36,2047.5989990234373,1074.5740966796875
20,3017.271728515625,790.6885986328125
28,2058.35546875,778.189453125
30,752.4200439453125,329.8301696777344
42,321.4594116210937,279.72003173828125
34,2961.56298828125,2649.742431640625
21,2885.994873046875,2436.08642578125
15,2703.658935546875,2331.10400390625
4,2866.3134765625,1434.4620361328125
3,1212.31298828125,1393.77587890625
43,3101.64599609375,1161.408447265625
47,3434.045166015625,1096.239501953125
0,1602.193115234375,876.4374389648438
20,3017.23486328125,795.4944458007812
42,321.2045288085937,279.6572265625
21,2885.67919921875,2436.19384765625
15,2703.869140625,2331.1884765625
5,3259.990966796875,1860.52490234375
4,2866.229736328125,1434.350341796875
3,1201.3118896484375,1396.912353515625
43,3104.787109375,1163.954833984375
36,2055.192626953125,1086.3487548828125
47,3423.47412109375,1075.191162109375
20,3018.9697265625,785.56298828125
30,745.0098266601562,322.47711181640625
42,321.154296875,279.787353515625
34,2960.6123046875,2649.13671875
21,2885.6220703125,2436.29150390625
15,2703.7919921875,2331.37744140625
5,3259.35498046875,1860.994873046875
4,2866.083984375,1434.54052734375
3,1195.65185546875,1393.64501953125
23,2247.77197265625,1251.368896484375
43,3103.29345703125,1164.4326171875
36,2061.55712890625,1096.420654296875
47,3397.66943359375,1044.615234375
20,3025.34033203125,779.1503295898438
28,2058.387939453125,778.1585693359375
30,739.91015625,316.73590087890625
42,321.1753234863281,279.5324401855469
34,2961.49853515625,2649.87841796875
15,2703.84130859375,2331.62109375
5,3259.93994140625,1861.143310546875
4,2866.36767578125,1434.073486328125
3,1194.19775390625,1388.9630126953125
23,2248.2353515625,1250.90380859375
43,3104.742919921875,1165.054931640625
36,2071.870361328125,1112.697265625
47,3379.04345703125,1023.0789794921876
28,2058.59423828125,777.9603271484375
20,3027.5,757.5
42,321.2035217285156,279.71246337890625
34,2961.279052734375,2649.71826171875
21,2885.49755859375,2436.35986328125
15,2703.89013671875,2331.5498046875
5,3259.9716796875,1860.6240234375
4,2866.156982421875,1434.130126953125
3,1195.193115234375,1385.958740234375
43,3113.00390625,1162.2828369140625
36,2076.578369140625,1133.73095703125
47,3371.213623046875,1001.8908081054688
28,2058.768310546875,778.22802734375
20,3036.4599609375,758.549072265625
30,738.7308349609375,316.7047119140625
42,321.3251342773437,279.619873046875
34,2961.141845703125,2649.75927734375
21,2885.21240234375,2436.626953125
15,2703.95361328125,2331.178466796875
5,3259.127197265625,1860.41845703125
4,2866.13916015625,1434.08056640625
3,1195.060302734375,1386.6494140625
23,2248.1552734375,1250.984619140625
43,3107.702392578125,1159.582763671875
36,2063.6142578125,1139.9801025390625
47,3383.642578125,1004.0541381835938
0,1602.4844970703125,875.74658203125
28,2058.1171875,777.9616088867188
20,3054.244140625,760.5169677734375
42,321.30029296875,279.5914306640625
34,2961.41162109375,2649.761962890625
21,2885.8427734375,2436.14794921875
15,2704.065673828125,2331.117431640625
5,3259.8349609375,1860.353271484375
3,1195.007080078125,1381.5833740234375
43,3105.7724609375,1164.06591796875
36,2058.9638671875,1146.12060546875
47,3390.11669921875,1015.381103515625
20,3053.67919921875,758.7407836914062
30,731.035888671875,305.1082763671875
42,321.35577392578125,279.6916198730469
34,2960.5390625,2648.87744140625
21,2885.63330078125,2436.1962890625
15,2703.97412109375,2331.103515625
5,3259.998291015625,1860.6470947265625
4,2866.359619140625,1434.40380859375
43,3108.07470703125,1161.6676025390625
36,2048.585693359375,1149.005126953125
47,3400.662109375,1023.584716796875
0,1602.04833984375,875.5806884765625
28,2058.7197265625,778.2178955078125
30,731.6748046875,303.4889221191406
42,321.3593139648437,279.7255249023437
34,2961.46923828125,2649.75537109375
21,2885.619873046875,2436.32275390625
15,2704.194091796875,2331.123291015625
4,2866.23291015625,1434.36083984375
23,2248.15283203125,1250.9464111328125
43,3109.285888671875,1161.63623046875
36,2037.210205078125,1150.7314453125
47,3410.0556640625,1015.074462890625
0,1602.06787109375,875.5794677734375
28,2058.16064453125,777.9739379882812
20,3028.51806640625,739.0299072265625
42,321.40155029296875,280.0025329589844
21,2885.76171875,2436.294921875
15,2703.820068359375,2331.27978515625
5,3259.690185546875,1860.861328125
4,2866.3984375,1434.43115234375
43,3107.47705078125,1160.531494140625
36,2033.898681640625,1153.811767578125
47,3409.6123046875,1022.6495361328124
0,1601.914794921875,875.5966186523438
28,2058.67236328125,778.4669189453125
42,321.2796630859375,279.73492431640625
34,2960.68798828125,2649.070556640625
21,2885.782470703125,2436.36572265625
15,2703.823974609375,2331.371337890625
5,3260.10595703125,1860.7275390625
4,2866.256103515625,1434.29931640625
3,1194.8194580078125,1359.9326171875
43,3106.677978515625,1164.857421875
36,2037.571044921875,1157.412109375
0,1602.1334228515625,875.5888061523438
28,2058.896484375,779.0201416015625
20,2998.0,714.5
30,724.7861938476562,298.4566650390625
42,321.4324951171875,279.739990234375
34,2961.56640625,2649.833984375
15,2703.9599609375,2331.615234375
5,3259.092041015625,1860.564697265625
4,2866.18212890625,1434.1708984375
3,1199.747314453125,1361.27001953125
23,2247.78125,1251.1455078125
43,3104.32958984375,1157.14599609375
36,2031.953125,1156.636474609375
47,3417.0947265625,1016.6727294921876
0,1602.564453125,875.5892333984375
28,2058.64111328125,778.779296875
20,2991.83984375,705.1312255859375
30,726.167236328125,302.18438720703125
42,321.4098205566406,279.7362060546875
34,2961.15283203125,2649.726318359375
21,2885.822265625,2436.330078125
15,2703.6865234375,2331.58349609375
5,3259.642822265625,1860.616943359375
4,2866.20947265625,1434.30859375
3,1202.180908203125,1368.829833984375
23,2247.6923828125,1251.3251953125
43,3098.615478515625,1157.170166015625
36,2027.080810546875,1158.127197265625
47,3418.96533203125,1003.27587890625
0,1602.5609130859375,875.5751953125
28,2058.96240234375,778.9739990234375
20,2993.5,703.5
30,726.28857421875,302.25341796875
42,321.40631103515625,279.8089294433594
34,2961.160400390625,2649.73388671875
15,2703.888671875,2331.60693359375
5,3259.8291015625,1860.6573486328125
4,2866.33251953125,1434.1116943359375
3,1202.641845703125,1375.742919921875
36,2014.564697265625,1165.785400390625
43,3097.36083984375,1155.701171875
47,3417.42578125,992.613525390625
0,1602.5147705078125,875.6783447265625
28,2058.8544921875,779.1600341796875
20,2996.852294921875,708.4876708984375
30,724.185791015625,300.3343505859375
42,321.4453125,280.09527587890625
34,2961.435791015625,2649.904296875
21,2885.3603515625,2436.921630859375
15,2703.65283203125,2331.6123046875
5,3258.922607421875,1860.624755859375
4,2866.4345703125,1434.0078125
23,2248.2265625,1251.1387939453125
36,2000.1607666015625,1170.083740234375
43,3097.74755859375,1155.419921875
28,2058.919921875,779.408935546875
20,2988.5,705.5
30,722.484130859375,298.674560546875
42,321.458251953125,279.98614501953125
34,2961.130126953125,2649.75
21,2885.473388671875,2436.3876953125
15,2703.91796875,2331.3603515625
5,3259.73388671875,1860.49072265625
4,2866.340087890625,1434.396240234375
36,1997.10498046875,1176.115234375
43,3097.41259765625,1156.686279296875
0,1602.426025390625,875.6585693359375
28,2059.18603515625,779.640380859375
20,2996.5,694.5
30,720.8278198242188,297.2855834960937
42,321.44140625,280.0204772949219
34,2961.44775390625,2649.88330078125
21,2885.70849609375,2436.4345703125
15,2703.6787109375,2331.59228515625
5,3259.9228515625,1860.732177734375
4,2866.35546875,1434.152099609375
23,2248.20947265625,1250.9766845703125
36,1997.646240234375,1178.114013671875
43,3096.7861328125,1155.447998046875
47,3419.96875,934.5855712890624
0,1601.842529296875,875.6483764648438
28,2058.844970703125,779.5904541015625
30,712.60888671875,298.4832458496094
42,321.4197998046875,280.0311584472656
34,2961.30615234375,2649.783203125
21,2885.420654296875,2436.7431640625
15,2703.96435546875,2331.56884765625
5,3259.1064453125,1860.7584228515625
4,2866.2607421875,1434.33349609375
23,2248.0439453125,1251.1544189453125
36,2002.153076171875,1176.812744140625
43,3094.99267578125,1155.8837890625
0,1602.573486328125,875.744140625
28,2059.09912109375,779.7156372070312
20,3007.024658203125,681.0919189453125
30,706.4276123046875,299.306884765625
42,321.4479675292969,279.8309631347656
34,2960.94482421875,2649.64208984375
21,2885.5380859375,2436.560791015625
15,2703.615234375,2331.739990234375
5,3259.683349609375,1860.68701171875
4,2866.222412109375,1434.38427734375
36,1998.840087890625,1175.3836669921875
43,3095.1279296875,1155.7216796875
0,1602.61376953125,875.7352294921875
28,2059.46875,780.1556396484375
20,3012.801513671875,674.713134765625
30,706.6424560546875,300.6160888671875
42,321.493896484375,279.91729736328125
34,2961.476318359375,2649.9091796875
21,2885.862548828125,2436.5009765625
15,2703.705078125,2331.67626953125
5,3260.011474609375,1860.8084716796875
4,2866.104248046875,1434.2783203125
23,2248.298828125,1250.954345703125
36,1998.6728515625,1177.814697265625
43,3092.1279296875,1154.6005859375
20,3020.67529296875,668.44189453125
30,707.6976318359375,298.2459716796875
42,321.52313232421875,280.0629272460937
34,2961.21337890625,2649.75390625
21,2885.46728515625,2436.5654296875
15,2703.6240234375,2331.6611328125
5,3259.3544921875,1860.8782958984373
36,1997.9735107421875,1180.184814453125
43,3090.56982421875,1152.689453125
28,2059.5751953125,780.31201171875
30,702.480224609375,297.5785217285156
42,321.5015869140625,279.9302673339844
34,2961.13623046875,2649.763916015625
21,2885.454345703125,2436.5478515625
15,2703.681640625,2331.6220703125
5,3259.75537109375,1860.659912109375
36,1993.960205078125,1180.61376953125
43,3087.091064453125,1150.193603515625
47,3413.681396484375,883.6143188476562
0,1602.461181640625,875.633056640625
30,698.9288330078125,297.065673828125
42,321.5686340332031,280.2127685546875
21,2885.76953125,2436.386962890625
15,2703.780517578125,2331.45263671875
5,3259.9765625,1860.6402587890625
36,1992.5389404296875,1182.12353515625
43,3090.70751953125,1152.633056640625
47,3412.6337890625,878.7357788085938
0,1602.004638671875,876.374755859375
28,2059.33447265625,780.3455810546875
30,696.312744140625,298.2457275390625
42,321.515380859375,280.1244506835937
21,2885.622802734375,2436.40380859375
15,2703.73876953125,2331.4716796875
36,1990.939697265625,1182.15087890625
43,3091.5517578125,1147.6689453125
0,1602.066162109375,876.3909912109375
47,3408.82861328125,870.8983154296875
28,2059.750244140625,780.4657592773438
30,698.8304443359375,300.8245849609375
42,321.5544128417969,280.1932678222656
34,2961.34814453125,2649.83349609375
21,2885.614501953125,2436.843505859375
15,2703.49072265625,2331.55126953125
5,3260.114990234375,1860.91748046875
23,2248.1962890625,1251.4222412109375
36,1989.860595703125,1182.234619140625
43,3089.75390625,1147.864013671875
47,3405.85205078125,867.6650390625
28,2059.685302734375,780.5711669921875
30,698.6705932617188,299.0701904296875
42,321.45806884765625,280.09893798828125
34,2961.41015625,2649.8671875
15,2703.6962890625,2331.48974609375
4,2866.31494140625,1434.479736328125
23,2248.37451171875,1250.917724609375
0,1602.546630859375,875.7572631835938
47,3405.35400390625,861.6495361328125
28,2059.3330078125,780.5186157226562
30,699.6591796875,301.34259033203125
42,321.403564453125,279.97723388671875
34,2961.08251953125,2649.723388671875
21,2885.695556640625,2436.54541015625
15,2703.7451171875,2331.246826171875
3,1192.279541015625,1391.3603515625
36,1991.0408935546875,1187.366455078125
0,1602.0418701171875,876.3590087890625
47,3401.33447265625,858.762451171875
28,2059.870361328125,780.7750244140625
30,696.7034912109375,300.3705444335937
42,321.3741455078125,279.88604736328125
34,2961.4091796875,2649.848388671875
21,2885.328125,2436.81494140625
15,2703.61767578125,2331.56201171875
36,1994.73583984375,1186.73876953125
0,1602.5078125,875.7421264648438
47,3395.709716796875,852.006103515625
28,2059.9140625,780.4545288085938
30,695.2991943359375,301.5052490234375
42,321.44793701171875,279.8417358398437
34,2960.810546875,2649.169677734375
21,2885.92333984375,2436.508544921875
15,2703.6435546875,2331.394287109375
4,2866.18359375,1434.499755859375
36,1996.90625,1181.30419921875
0,1602.475341796875,875.6168212890625
47,3407.53515625,847.3358764648438
28,2059.65185546875,780.4434814453125
30,694.3526611328125,302.1392822265625
42,321.5164489746094,279.87762451171875
34,2961.13671875,2649.7373046875
21,2885.72216796875,2436.66650390625
15,2703.546875,2331.48681640625
4,2866.25048828125,1434.04833984375
36,1999.580322265625,1182.78564453125
0,1602.6142578125,875.468505859375
47,3414.0380859375,844.736083984375
28,2059.72900390625,780.6031494140625
30,696.11279296875,302.53094482421875
34,2961.45947265625,2649.97998046875
21,2885.60693359375,2436.643310546875
15,2703.70947265625,2331.3642578125
5,3260.042724609375,1860.6986083984373
0,1602.465087890625,875.7001953125
47,3414.85595703125,831.328857421875
28,2059.76513671875,780.8409423828125
30,698.9332885742188,304.0150756835937
42,321.3734130859375,279.8365478515625
34,2960.533203125,2649.02392578125
21,2885.85498046875,2436.384765625
15,2703.5537109375,2331.0966796875
5,3260.2060546875,1860.76708984375
4,2866.3447265625,1434.414306640625
23,2248.44189453125,1251.048583984375
47,3419.86279296875,818.7745361328125
28,2059.75537109375,780.863525390625
30,691.54150390625,304.52325439453125
42,321.4293212890625,279.94696044921875
34,2961.24365234375,2649.867919921875
21,2885.75927734375,2436.644287109375
15,2703.60400390625,2331.434814453125
5,3259.49951171875,1860.919921875
4,2866.330322265625,1434.2283935546875
23,2248.26806640625,1251.1524658203125
43,3087.3310546875,1139.23095703125
47,3426.39794921875,795.4735107421875
28,2060.28759765625,780.82421875
30,688.7286376953125,304.54461669921875
42,321.37078857421875,279.94952392578125
34,2961.53955078125,2649.8583984375
21,2885.37158203125,2436.71240234375
15,2703.824951171875,2331.430419921875
5,3260.01220703125,1860.7889404296875
4,2866.177001953125,1434.299560546875
23,2248.29345703125,1251.112548828125
36,2001.876220703125,1175.45458984375
43,3086.2880859375,1135.7467041015625
0,1602.469482421875,875.6689453125
47,3426.321044921875,774.4747314453125
30,690.207275390625,306.4237670898437
42,321.30743408203125,279.91851806640625
34,2961.01416015625,2652.1181640625
21,2885.76025390625,2436.52587890625
15,2703.597412109375,2331.333740234375
5,3260.0927734375,1860.76513671875
4,2866.14111328125,1434.454833984375
36,1998.7763671875,1171.667236328125
43,3092.703125,1141.79833984375
0,1601.9842529296875,875.5269775390625
47,3432.08056640625,760.71142578125
30,691.6378173828125,307.4330444335937
42,321.44683837890625,279.96197509765625
34,2961.376708984375,2649.8544921875
21,2885.745849609375,2436.66015625
15,2703.6953125,2331.440673828125
5,3259.59228515625,1860.87744140625
4,2866.142578125,1434.337646484375
36,2006.197021484375,1166.4639892578125
43,3095.227294921875,1141.240478515625
0,1602.654296875,875.611572265625
28,2060.2216796875,780.8676147460938
47,3428.60205078125,745.3470458984375
30,691.7056884765625,308.30621337890625
42,321.3526611328125,279.7860717773437
34,2960.820556640625,2649.22705078125
21,2885.44873046875,2436.65673828125
15,2703.461181640625,2331.458984375
5,3259.8349609375,1860.7000732421875
0,1602.6788330078125,875.72265625
28,2060.05810546875,781.0134887695312
47,3423.02734375,729.542236328125
30,691.4490356445312,308.35626220703125
42,321.3916320800781,279.9066467285156
34,2961.05810546875,2649.763916015625
21,2885.74755859375,2436.55322265625
15,2703.587158203125,2331.29541015625
5,3260.0,1860.6832275390625
36,1998.932373046875,1169.662841796875
43,3099.66650390625,1142.76025390625
47,3416.7734375,715.9395751953125
30,689.7098388671875,308.3840026855469
42,321.34832763671875,279.8370666503906
34,2961.46435546875,2649.8515625
21,2885.74853515625,2436.451416015625
15,2703.86767578125,2331.333984375
5,3259.3115234375,1860.6617431640625
36,1998.72998046875,1169.05029296875
43,3101.434814453125,1142.481201171875
0,1602.59228515625,875.560302734375
28,2060.672119140625,781.4949951171875
47,3410.9931640625,706.9476318359375
30,688.8001708984375,308.0370788574219
42,321.3184814453125,279.7930908203125
34,2961.203125,2652.095703125
21,2885.24072265625,2436.579345703125
15,2703.6865234375,2331.29931640625
5,3259.863037109375,1861.11328125
4,2866.0673828125,1434.378662109375
3,1191.6436767578125,1403.704833984375
23,2248.38037109375,1251.3563232421875
36,1993.855224609375,1170.466796875
43,3101.353759765625,1144.051513671875
0,1602.77587890625,875.5294189453125
47,3401.587890625,702.9293823242188
30,689.617431640625,309.08038330078125
42,321.3697509765625,279.86328125
34,2961.18701171875,2649.7802734375
21,2885.8193359375,2436.56591796875
15,2703.617919921875,2331.4501953125
5,3260.05810546875,1860.9986572265625
4,2866.048095703125,1434.4217529296875
3,1193.8232421875,1402.13671875
36,1994.9598388671875,1166.408447265625
43,3099.74560546875,1139.523193359375
0,1602.61083984375,875.6305541992188
28,2060.7001953125,781.2257080078125
47,3402.90869140625,701.138671875
30,690.4151000976562,310.4638061523437
42,321.3720703125,279.98260498046875
34,2961.3740234375,2649.755615234375
21,2885.842041015625,2436.345703125
15,2703.943359375,2331.2265625
5,3259.525390625,1860.737060546875
23,2248.084716796875,1251.3734130859375
36,1993.152587890625,1163.416015625
43,3100.324462890625,1138.041259765625
0,1602.493408203125,875.5587158203125
28,2060.803466796875,781.8707275390625
47,3400.6796875,700.52587890625
30,688.2886962890625,309.27215576171875
42,321.3545837402344,279.9774169921875
34,2960.607177734375,2649.156005859375
21,2885.429931640625,2436.546142578125
15,2703.91845703125,2331.2119140625
5,3259.79052734375,1860.693115234375
36,1993.4605712890625,1163.809814453125
43,3102.0078125,1141.0029296875
0,1602.509521484375,875.5736083984375
28,2060.4208984375,781.475830078125
47,3405.6875,703.1195678710938
30,686.8203125,312.38397216796875
42,321.3243103027344,279.7081298828125
34,2961.302490234375,2649.87158203125
21,2885.87158203125,2436.78076171875
15,2703.80224609375,2331.554443359375
5,3260.025390625,1860.885498046875
23,2248.32568359375,1251.007568359375
36,1989.47998046875,1164.442626953125
43,3102.988037109375,1143.46142578125
0,1602.991943359375,874.817138671875
28,2060.924072265625,781.547607421875
30,688.16943359375,311.5232849121094
42,321.35333251953125,279.7695007324219
36,1989.1177978515625,1163.57275390625
34,2961.37744140625,2649.85791015625
21,2885.8798828125,2436.65234375
15,2703.72314453125,2331.6416015625
5,3259.332275390625,1860.6727294921875
23,2248.005859375,1251.3150634765625
43,3102.3505859375,1141.879150390625
0,1602.540283203125,875.58837890625
30,689.5904541015625,312.3427734375
34,2960.4677734375,2649.84814453125
21,2885.3291015625,2436.6220703125
15,2703.475830078125,2331.6162109375
5,3259.7861328125,1860.9246826171875
36,1988.337890625,1161.853515625
43,3101.244873046875,1143.7772216796875
0,1602.540283203125,875.58837890625
28,2060.528076171875,781.8109130859375
30,687.3158569335938,310.33111572265625
42,321.3411560058594,279.768310546875
34,2961.40869140625,2649.825439453125
21,2885.79931640625,2436.364013671875
15,2703.3564453125,2331.47119140625
5,3260.018310546875,1860.9119873046875
23,2248.43408203125,1250.821533203125
36,1985.720458984375,1161.0250244140625
43,3102.4765625,1145.535400390625
0,1602.57373046875,875.7159423828125
28,2060.76220703125,781.9832763671875
30,689.8204345703125,310.5171203613281
42,321.419677734375,279.8637084960937
34,2960.5986328125,2649.75341796875
21,2885.975341796875,2436.655517578125
15,2703.53369140625,2331.43408203125
5,3259.4052734375,1860.8682861328125
36,1985.690185546875,1161.33740234375
43,3098.829345703125,1144.135498046875
0,1602.60400390625,875.5382080078125
28,2060.702392578125,782.07763671875
30,684.2723999023438,304.6011962890625
42,321.3326416015625,279.92486572265625
34,2961.21337890625,2649.798095703125
21,2885.51318359375,2436.77734375
15,2703.85009765625,2331.489501953125
5,3259.9404296875,1860.9254150390625
4,2866.17919921875,1434.349853515625
23,2247.861328125,1251.28515625
36,1988.76708984375,1160.12109375
43,3100.20556640625,1137.2059326171875
0,1602.604248046875,875.522705078125
28,2060.71728515625,782.182373046875
30,683.1260986328125,305.82391357421875
42,321.44293212890625,280.0665283203125
34,2961.35107421875,2649.705078125
21,2885.732421875,2436.40771484375
15,2703.526123046875,2331.22412109375
4,2866.170166015625,1434.329833984375
23,2248.46044921875,1250.9346923828125
36,1987.8746337890625,1160.9881591796875
0,1602.753662109375,875.5244750976562
28,2061.12646484375,782.1974487304688
30,683.2304077148438,308.0875244140625
34,2961.35595703125,2652.201904296875
21,2885.721923828125,2436.4814453125
15,2703.67919921875,2331.443359375
4,2866.1171875,1434.43408203125
23,2247.8779296875,1251.5245361328125
36,1985.4998779296875,1160.32861328125
0,1602.75,875.6377563476562
28,2060.557861328125,782.5335693359375
30,681.8787231445312,308.03173828125
42,321.4188232421875,279.96844482421875
33,125.26806640625,107.91946411132812
34,2961.431396484375,2649.87939453125
21,2885.42724609375,2436.713134765625
15,2703.781494140625,2331.5224609375
5,3259.9755859375,1861.18505859375
4,2866.34765625,1434.650146484375
23,2247.81103515625,1251.37255859375
36,1987.394775390625,1161.3255615234375
0,1601.8897705078125,875.3641357421875
28,2060.97119140625,782.104736328125
30,681.1574096679688,309.17755126953125
42,321.3900756835937,279.98809814453125
33,118.83815002441406,110.23291015625
34,2961.35302734375,2649.77197265625
21,2885.499755859375,2436.59765625
15,2703.68359375,2331.44140625
5,3260.19921875,1860.96630859375
4,2866.37158203125,1434.443603515625
3,1192.905517578125,1417.68408203125
23,2248.385986328125,1250.74560546875
36,1986.7244873046875,1162.15625
0,1602.54443359375,875.7080078125
28,2061.275390625,782.4847412109375
30,673.2566528320312,306.54595947265625
42,321.45025634765625,279.99462890625
33,118.11825561523438,100.68804931640624
34,2961.0732421875,2649.63623046875
21,2885.900390625,2436.4375
15,2703.63818359375,2331.42236328125
5,3259.7138671875,1860.957763671875
4,2866.141357421875,1434.476806640625
3,1193.083251953125,1419.7060546875
23,2248.02001953125,1251.50634765625
36,1985.34619140625,1160.40966796875
0,1602.6204833984375,875.7861328125
20,2563.5,862.0
28,2060.91748046875,782.5335693359375
30,670.8370361328125,308.74658203125
42,321.4639892578125,279.8113708496094
33,105.11669921875,86.55671691894531
34,2961.47216796875,2649.8037109375
21,2885.35693359375,2436.54296875
15,2703.83349609375,2331.142578125
4,2866.287109375,1434.53076171875
36,1986.1746826171875,1162.91845703125
20,2563.5,881.0
0,1602.5614013671875,875.5377807617188
28,2061.072509765625,782.439697265625
30,672.4669189453125,309.24249267578125
42,321.40106201171875,279.7707214355469
33,100.1963348388672,84.41921997070312
34,2960.7880859375,2649.06005859375
21,2885.501953125,2436.58740234375
15,2703.820068359375,2331.224365234375
5,3260.275390625,1861.0732421875
4,2866.2548828125,1434.497314453125
23,2248.32421875,1251.0440673828125
36,1986.2437744140625,1162.629638671875
20,2562.5,909.0
0,1602.690185546875,875.6471557617188
28,2061.44384765625,782.4298706054688
30,673.5963134765625,308.6026306152344
42,321.410400390625,279.8505249023437
33,100.0,81.0
34,2961.840087890625,2652.15869140625
21,2885.823974609375,2436.6396484375
15,2703.8349609375,2331.3701171875
5,3260.12158203125,1860.940185546875
4,2866.12939453125,1434.300048828125
23,2247.888916015625,1251.500244140625
36,1986.14013671875,1162.73876953125
43,3109.541015625,1116.032470703125
0,1602.6162109375,875.5401611328125
28,2061.115234375,782.447265625
30,672.3145141601562,307.19366455078125
42,321.3645935058594,279.8334045410156
34,2961.5078125,2649.7548828125
21,2885.536865234375,2436.781982421875
15,2703.824462890625,2331.3330078125
5,3259.97021484375,1860.853271484375
4,2866.21630859375,1434.23046875
36,1987.1356201171875,1162.7684326171875
43,3107.879150390625,1115.859375
20,2557.0,940.5
0,1602.6080322265625,875.684326171875
28,2061.630126953125,782.4581298828125
47,3364.521484375,654.9332275390625
30,673.7330932617188,308.36279296875
42,321.453369140625,280.1705017089844
34,2960.734375,2649.17626953125
21,2885.71630859375,2436.783447265625
15,2703.68310546875,2331.33935546875
5,3259.96875,1860.8673095703125
4,2866.15185546875,1434.4453125
23,2248.17529296875,1250.9976806640625
36,1987.3023681640625,1163.1983642578125
43,3108.80615234375,1116.94091796875
0,1601.944091796875,875.5982666015625
47,3360.8623046875,647.26220703125
30,674.1744384765625,308.55633544921875
42,321.3725891113281,279.865478515625
33,120.5,91.5
21,2885.82568359375,2436.59521484375
15,2703.81884765625,2331.33984375
5,3259.67041015625,1860.921630859375
4,2866.140869140625,1434.172119140625
3,1195.480224609375,1427.7685546875
23,2247.880126953125,1251.280517578125
36,1986.8253173828125,1163.6220703125
43,3109.220458984375,1115.760009765625
20,2534.5,963.5
0,1602.388916015625,875.7618408203125
28,2061.203125,782.5107421875
47,3360.84814453125,646.7000732421875
30,671.4127197265625,307.33648681640625
42,321.2787170410156,279.83544921875
33,132.96075439453125,88.26821899414062
34,2961.318603515625,2649.834716796875
21,2885.365966796875,2436.708984375
15,2703.9052734375,2331.437744140625
5,3259.9736328125,1860.879638671875
4,2866.13916015625,1434.190185546875
3,1196.11669921875,1428.5460205078125
23,2247.94580078125,1251.057861328125
36,1986.930419921875,1163.543212890625
20,2523.6103515625,967.556884765625
0,1602.16650390625,875.5099487304688
28,2061.97412109375,782.4476318359375
47,3360.5771484375,646.5631103515625
30,667.32763671875,307.0245056152344
42,321.30419921875,279.8485412597656
33,130.0011749267578,84.5343246459961
34,2961.1064453125,2649.5908203125
21,2884.953125,2436.788818359375
15,2703.8818359375,2331.2705078125
5,3260.39111328125,1861.3515625
4,2866.1728515625,1434.47998046875
23,2248.273681640625,1251.14501953125
36,1986.9376220703125,1163.571533203125
20,2504.99462890625,963.5556640625
0,1602.2078857421875,876.3612060546875
28,2061.708984375,782.7396240234375
47,3360.41943359375,647.2794189453125
30,666.565673828125,309.2186279296875
42,321.2919921875,279.59063720703125
33,126.0,86.0
